Word,Grade,Filename,Text,num_sent,Arabic_Filename
الموجات,HS,Physics_G12.txt,دراسة اهتزازات الموجات في الشمس تعرف بالسيزمولوجية الشمسية، علم زلازل الشمس، حيث تحدث الموجات التالية طبيعيا في الشمس وهي الموجات الصوتية وموجات الجاذبية، وموجات الجاذبية السطحية. سأحفظ هذا النص في ملفي.,2,الفيزياء
العنكبيات,HS,Biology_G10.txt,صنفت المفصليات بناء على أوجه التشابه بينها، منها تركيب أجسامها، والزوائد وأجزاء الفم في أربع مجموعات رئيسية القشريات كالسرطان والجراد، ومجموعة العنكبيات كالعنكبوت وأقرباؤها، ومجموعة الحشرات وأقرباؤها وذوات الأرجل المئوية وذوات الأرجل الألف.,1,الأحياء
العاشر,HS,Sociology_G10_2.txt,الدرس العاشر الإمكانيات البشرية في العالم العربي. في دولة اتحاد الإمارات العربية المتحدة، لبنان، ليبيا، فلسطين، عمان، الكويت، موريتانيا، قطر والبحرين، يبلغ عدد السكان في دول العالم العربي لعام. للاطلاع على الجدول وخريطة توزيع السكان، انظر إلى الرسم البياني. ثم الإجابة على أكبر دول عربية سكانا وأصغرهم. يشهد العالم العربي نموا سكانيا متسارعا، وتقدر الزيادة السنوية حوالي مليون شخص، وتختلف معدلات النمو السكاني في العالم العربي من دولة إلى أخرى.,5,علم الاجتماع
النحاة,HS,Arabic_Language_G11_3.txt,بدأت الدراسة اللغوية عند العرب مبكرا في القرن الأول الهجري، وقد اختلف الناس في أول من وضع النحو، والأرجح أنه أبو الأسود الدؤلي. واختلفوا في السبب الذي دعا أبا الأسود إلى وضع ما رسمه من النحو، والمشهور أنه بسبب ما سمعه أبو الأسود من اللحن في القرآن الكريم، أو خدمة للأعاجم لئلا يسري اللحن إلى قراءة القرآن الكريم. وضع النحاة قواعدهم المطردة للغة العربية بعد استقراء موسع لما سمعوه من العرب، ولم يؤثر على تلك القواعد ما سمعوا قليلا أو شاذا. كان النحاة غيورين على قواعدهم ويخطئ من يخرج عليها.,4,اللغة العربية
الغزل,HS,Arabic_Language_G10.txt,الغزل هو في غالبه قصيدة عفيفة يصور فيها الشاعر جمال محبوبته، ويشكو ألم الفراق. المدح الذي يوجهه الشاعر يكون نحو ملك، أو رئيس عظيم، أو إلى من أحسن إليه من كرماء العرب. الهجاء، وهو إما ذم لشخص خالف عرفا من أعراف العرب، أو انتقاد للشاعر أو لأحد من قومه، وإما ذم لقبيلة ارتكبت خطأ دفع الشاعر إلى هجوها. الوصف، وهو في معظمه وصف للحروب التي كانت تدور بين قبائل العرب، والبطولات التي تسجلها الشاعر وأفراد قبيلته.,4,اللغة العربية
النعم,HS,Islamic_G10_3.txt,كيف نشكر لله على النعم الآتية؟ كيف يذل زعماء قريش قومهم دار البعار في الدنيا والآخرة؟ هل يفيد قوله تعالى يشاءون؟ ولماذا يجاز تمتع الكفار في الدنيا بما من الآية إلى الآية تطرف من هول يوم زوال؟ نفى نحن في مسكن الدين، ظلموا أنفسهم وتبين لكم كيف فعلنا بهم وضربنا من قبلكم لكم الأمثال، قد مكروا مكرهم وعند الله الأمر، وإليكم مكرهم، وإن كان مكرهم لتزول منه الجبال. تحرم الظلم وبيان عاقبة الظالمين.,2,الدراسات الإسلامية
الأنديزيت,HS,Geology_G10.txt,صهارة الأنديزيت هي صهارة تتكون من الكمية نفسها من السليكا المتواجدة في صخور الأنديزيت، وتتراوح هذه الصهارة بين متوسطة اللزوجة وتظهر على طول الحزام القاري المحيطي. تنشأ هذه الصهارة إما من القشرة القارية أو من رواسب المحيطات. ونظرا لاحتوائها على كمية متوسطة من السليكا، فإنها تتميز بانفجارات متوسطة الشدة، مثل بركان تامبورا في إندونيسيا، الذي شهد انفجارات أطلقت كميات هائلة من الرماد والحطام البركاني إلى الغلاف الجوي. هذه الانفجارات لم تؤدي فقط إلى تدمير المجتمعات المحلية، ولكن أثرت أيضا على البيئة العالمية.,4,الجيولوجيا
النصائح,HS,Decision_Making_G11_2.txt,ينبغي أن يكون التركيز موجها في الحديث، حيث يمكن أن يكون التفكير لأصحاب الحديث منحرفا ويزيد الفقد من النماذج. لهذا يجب على المتحدث أن يظهر استعداده لاستقبال النصائح وتقديم النصوص للاستعراض. على سبيل المثال، يمكن للشخص الاستماع ببطء عندما يتحدث عن أهداف عميقة. كما أنه من المهم فهم المفهوم الكامن وراء الكلام والبحث عن حلا مناسبا لتقييم المحتوى. إذا استمر الكلام في التحكم غير الموضح، سيؤدي ذلك إلى اضطراب التركيز وفقدان الفهم.,5,صناعة القرار
الأدنى,HS,Decision_Making_G11_3.txt,قائمة الدخل تشمل وضع صافي النقد المتاح في المنتجع وكذلك أي اقتراض من المصرف أو وضع صافي النقد قبل الاقتراض وسداد الديون. هذا المبلغ هو مجموع النقد المتوفر في بداية العام وصافي الدخل بالإضافة إلى الاقتراض من المصرف. يعتبر المنتجع قادرا على اقتراض المال من المصرف بسرعة في نهاية العام ليصل إلى الحد الأدنى المطلوب من النقد لبدء العام المقبل. قيمة هذا الحد الأدنى ستكون معرفة في قسم الثوابت وستستخدم كمدخل لدالة في هذه الخلية.,4,صناعة القرار
النمط,HS,Arabic_Language_G11.txt,النمط البصري يدرك الأشياء على نحو أفضل بواسطة الرؤية، وينعكس ذلك على ألفاظه وعباراته، فهو عادة يستخدم ألفاظا مثل نظر، رؤية، تصور، وضوح، ألوان، ظلام، غيوم، مشاهد. أما النمط السمعي فغالبا ما تكون عباراته مثل صوت، سمع، نغمات، رنين، صراخ، قال، كلام، إنصات، سؤال، إجابة.,2,اللغة العربية
